review_id,comment_id,post_id,report_pages,source_url,reviewed_full_comment,cohorts,roles,review_note,selected_anchor
Q354,ttc:7652553352283308831,tt:7652379521559137566,63,https://www.tiktok.com/@imjustbarbs/video/7652379521559137566,True,C05;C06,style_filter,"Specific shape, color, logo, practicality or taste evaluation; useful style boundary, not a demographic or evidence of creator agreement.",False
Q355,ttc:7652822959644279565,tt:7652379521559137566,63,https://www.tiktok.com/@imjustbarbs/video/7652379521559137566,True,C13,support,Defends a personally liked bag or freedom of choice against fashion rules; do not treat as agreement with the source creator.,False
Q356,ttc:7652837482689626902,tt:7652379521559137566,63,https://www.tiktok.com/@imjustbarbs/video/7652379521559137566,True,C05;C06,style_filter,"Specific shape, color, logo, practicality or taste evaluation; useful style boundary, not a demographic or evidence of creator agreement.",False
Q357,ttc:7652733793299956493,tt:7652379521559137566,63,https://www.tiktok.com/@imjustbarbs/video/7652379521559137566,True,C13,support,Defends a personally liked bag or freedom of choice against fashion rules; do not treat as agreement with the source creator.,False
Q358,ttc:7653129544438776598,tt:7652379521559137566,63,https://www.tiktok.com/@imjustbarbs/video/7652379521559137566,True,C13,support,Defends a personally liked bag or freedom of choice against fashion rules; do not treat as agreement with the source creator.,False
Q359,ttc:7652825290129851166,tt:7652379521559137566,63,https://www.tiktok.com/@imjustbarbs/video/7652379521559137566,True,C05;C06,style_filter,"Specific shape, color, logo, practicality or taste evaluation; useful style boundary, not a demographic or evidence of creator agreement.",False
Q360,ttc:7652646097022862111,tt:7652379521559137566,63,https://www.tiktok.com/@imjustbarbs/video/7652379521559137566,True,C05;C06,style_filter,"Specific shape, color, logo, practicality or taste evaluation; useful style boundary, not a demographic or evidence of creator agreement.",False
Q361,igc:18105497774096520,ig:DaLPP4XsxGe,64,https://www.instagram.com/p/DaLPP4XsxGe/c/18105497774096520,True,C05;C06,weak,Praises video aesthetics or outfit confidence; weaker than a direct handbag motive and possible engagement-style wording.,False
Q362,igc:17908736892428237,ig:DaLPP4XsxGe,64,https://www.instagram.com/p/DaLPP4XsxGe/c/17908736892428237,True,C05;C06,weak,Praises video aesthetics or outfit confidence; weaker than a direct handbag motive and possible engagement-style wording.,False
Q363,igc:18075729992659100,ig:DaLPP4XsxGe,64,https://www.instagram.com/p/DaLPP4XsxGe/c/18075729992659100,True,C06,support_or_style_signal,"Specific visual attraction to color, finish, shape, texture or personalization; generic/promotion-like examples are weaker than self-reported choice. Q165 has possible promotional language.",False
Q364,igc:18085769498417112,ig:DaLPP4XsxGe,64,https://www.instagram.com/p/DaLPP4XsxGe/c/18085769498417112,True,C06,support_or_style_signal,"Specific visual attraction to color, finish, shape, texture or personalization; generic/promotion-like examples are weaker than self-reported choice. Q165 has possible promotional language.",False
Q365,igc:17935124346292006,ig:DaLPP4XsxGe,64,https://www.instagram.com/p/DaLPP4XsxGe/c/17935124346292006,True,C06,support_or_style_signal,"Specific visual attraction to color, finish, shape, texture or personalization; generic/promotion-like examples are weaker than self-reported choice. Q165 has possible promotional language.",False
Q366,igc:18132540943537072,ig:DaLPP4XsxGe,64,https://www.instagram.com/p/DaLPP4XsxGe/c/18132540943537072,True,C06,support_or_style_signal,"Specific visual attraction to color, finish, shape, texture or personalization; generic/promotion-like examples are weaker than self-reported choice. Q165 has possible promotional language.",False
Q367,igc:17938158663071947,ig:DaLPP4XsxGe,64,https://www.instagram.com/p/DaLPP4XsxGe/c/17938158663071947,True,C06,support_or_style_signal,"Specific visual attraction to color, finish, shape, texture or personalization; generic/promotion-like examples are weaker than self-reported choice. Q165 has possible promotional language.",False
Q368,igc:18126293260731279,ig:DaLPP4XsxGe,64,https://www.instagram.com/p/DaLPP4XsxGe/c/18126293260731279,True,C06,support_or_style_signal,"Specific visual attraction to color, finish, shape, texture or personalization; generic/promotion-like examples are weaker than self-reported choice. Q165 has possible promotional language.",False
Q369,igc:17929355154347611,ig:DaLPP4XsxGe,64,https://www.instagram.com/p/DaLPP4XsxGe/c/17929355154347611,True,,transaction_only,"Product link, size, identity, shipping or purchase question; does not establish a new persona.",False
Q370,igc:18084548477681364,ig:Dcq__agouAR,65,https://www.instagram.com/p/Dcq__agouAR/c/18084548477681364,True,C12,destination_shopping,Destination prices or purchase logistics; adjacent to a travel-memory cohort but not proof of sentimental motive or pre-departure purchase.,False
Q371,igc:17872102800634539,ig:Dcq__agouAR,65,https://www.instagram.com/p/Dcq__agouAR/c/17872102800634539,True,C02,resale_value_context,"Seeking designer value, resale or transaction information; some want the original label. Replica/factory allegations are not facts or proof of switching intent.",False
Q372,igc:18621621028032026,ig:Dcq__agouAR,65,https://www.instagram.com/p/Dcq__agouAR/c/18621621028032026,True,C02,resale_value_context,"Seeking designer value, resale or transaction information; some want the original label. Replica/factory allegations are not facts or proof of switching intent.",False
Q373,igc:18130435111657398,ig:Dcq__agouAR,65,https://www.instagram.com/p/Dcq__agouAR/c/18130435111657398,True,C02,resale_value_context,"Seeking designer value, resale or transaction information; some want the original label. Replica/factory allegations are not facts or proof of switching intent.",False
Q374,igc:18409563076086529,ig:Dcq__agouAR,65,https://www.instagram.com/p/Dcq__agouAR/c/18409563076086529,True,C02,resale_value_context,"Seeking designer value, resale or transaction information; some want the original label. Replica/factory allegations are not facts or proof of switching intent.",False
Q375,igc:18373046566211007,ig:Dcq__agouAR,65,https://www.instagram.com/p/Dcq__agouAR/c/18373046566211007,True,,transaction_only,"Product link, size, identity, shipping or purchase question; does not establish a new persona.",False
Q376,igc:18094061111388320,ig:Dcq__agouAR,65,https://www.instagram.com/p/Dcq__agouAR/c/18094061111388320,True,C02,resale_value_context,"Seeking designer value, resale or transaction information; some want the original label. Replica/factory allegations are not facts or proof of switching intent.",False
Q377,igc:18146704165546396,ig:Dcq__agouAR,65,https://www.instagram.com/p/Dcq__agouAR/c/18146704165546396,True,C02,resale_value_context,"Seeking designer value, resale or transaction information; some want the original label. Replica/factory allegations are not facts or proof of switching intent.",False
Q378,igc:17974987691918608,ig:Dcq__agouAR,65,https://www.instagram.com/p/Dcq__agouAR/c/17974987691918608,True,C15,support,"Interest in men’s bags, styling, first purchase or acceptance. Identity and job details apply only where explicitly stated.",False
Q379,ttc:7639914009735021325,tt:7639552753609510158,66,https://www.tiktok.com/@moniiicamendoza/video/7639552753609510158,True,C17,wish_context,Product already on a wishlist; possible collection interest without a distinct reason.,False
Q380,ttc:7640998074589414175,tt:7639552753609510158,66,https://www.tiktok.com/@moniiicamendoza/video/7639552753609510158,True,C12,support,"Travel purchase, memory, place-of-making preference or attraction to the shopping experience; transfer to an online Velantra purchase is uncertain.",False
Q381,ttc:7640126305887634190,tt:7639552753609510158,66,https://www.tiktok.com/@moniiicamendoza/video/7639552753609510158,True,C12,destination_shopping,Destination prices or purchase logistics; adjacent to a travel-memory cohort but not proof of sentimental motive or pre-departure purchase.,False
Q382,ttc:7651735953140876046,tt:7639552753609510158,66,https://www.tiktok.com/@moniiicamendoza/video/7639552753609510158,True,C12,destination_shopping,Destination prices or purchase logistics; adjacent to a travel-memory cohort but not proof of sentimental motive or pre-departure purchase.,False
Q383,ttc:7639833385544876813,tt:7639552753609510158,66,https://www.tiktok.com/@moniiicamendoza/video/7639552753609510158,True,C18,limited_context,"Destination, timing or seasonal purchase context. Some may be shopping at the destination; narrower pre-trip handbag motive remains unproven.",False
Q384,ttc:7641464958417617694,tt:7639552753609510158,66,https://www.tiktok.com/@moniiicamendoza/video/7639552753609510158,True,C17,support,"Collection ownership, pleasure, an additional purchase or distinct occasion/style roles. Buying for use and buying for financial investment are different.",False
Q385,ttc:7641237166002406175,tt:7639552753609510158,66,https://www.tiktok.com/@moniiicamendoza/video/7639552753609510158,True,C12,destination_shopping,Destination prices or purchase logistics; adjacent to a travel-memory cohort but not proof of sentimental motive or pre-departure purchase.,False
Q386,ttc:7639554564148347661,tt:7639552753609510158,66,https://www.tiktok.com/@moniiicamendoza/video/7639552753609510158,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q387,ttc:7641205387291296542,tt:7639552753609510158,66,https://www.tiktok.com/@moniiicamendoza/video/7639552753609510158,True,C12,destination_shopping,Destination prices or purchase logistics; adjacent to a travel-memory cohort but not proof of sentimental motive or pre-departure purchase.,False
Q388,igc:18207522847368153,ig:DcRsKHHBW45,67,https://www.instagram.com/p/DcRsKHHBW45/c/18207522847368153,True,,context,"Style interview reactions, identity questions or social commentary; do not infer audience demographics or bag-buying motives.",False
Q389,igc:17954395404256304,ig:DcRsKHHBW45,67,https://www.instagram.com/p/DcRsKHHBW45/c/17954395404256304,True,,context,"Style interview reactions, identity questions or social commentary; do not infer audience demographics or bag-buying motives.",False
Q390,igc:18115017263050243,ig:DcRsKHHBW45,67,https://www.instagram.com/p/DcRsKHHBW45/c/18115017263050243,True,C19,limited_association;selected_anchor,Named character/celebrity style association without explicit imitation purchase. Both Blair comments share a parent post.,True
Q391,igc:18114359504167233,ig:DcRsKHHBW45,67,https://www.instagram.com/p/DcRsKHHBW45/c/18114359504167233,True,C05,support,Prioritizes personal style or the combination of bag and outfit; some entries are requests or critiques rather than completed purchases.,False
Q392,igc:18113562814815233,ig:DcRsKHHBW45,67,https://www.instagram.com/p/DcRsKHHBW45/c/18113562814815233,True,,context,"Style interview reactions, identity questions or social commentary; do not infer audience demographics or bag-buying motives.",False
Q393,igc:17958358820996844,ig:DcRsKHHBW45,67,https://www.instagram.com/p/DcRsKHHBW45/c/17958358820996844,True,,context,"Style interview reactions, identity questions or social commentary; do not infer audience demographics or bag-buying motives.",False
Q394,igc:17919947844429021,ig:DcRsKHHBW45,67,https://www.instagram.com/p/DcRsKHHBW45/c/17919947844429021,True,C05,support,Prioritizes personal style or the combination of bag and outfit; some entries are requests or critiques rather than completed purchases.,False
Q395,igc:18344759968270340,ig:DcRsKHHBW45,67,https://www.instagram.com/p/DcRsKHHBW45/c/18344759968270340,True,,context,"Style interview reactions, identity questions or social commentary; do not infer audience demographics or bag-buying motives.",False
Q396,igc:18133121857653846,ig:DcRsKHHBW45,67,https://www.instagram.com/p/DcRsKHHBW45/c/18133121857653846,True,,context,"Style interview reactions, identity questions or social commentary; do not infer audience demographics or bag-buying motives.",False
Q397,ttc:7659134286251148052,tt:7645168876275354900,68,https://www.tiktok.com/@elaandearth/video/7645168876275354900,True,C10,support,"Work, study or training requirements linked to style or an attractive carrying option. Product capability must be checked separately.",False
Q398,ttc:7655270987962057492,tt:7645168876275354900,68,https://www.tiktok.com/@elaandearth/video/7645168876275354900,True,C10,support,"Work, study or training requirements linked to style or an attractive carrying option. Product capability must be checked separately.",False
Q399,ttc:7655908108995117844,tt:7645168876275354900,68,https://www.tiktok.com/@elaandearth/video/7645168876275354900,True,C06,support_or_style_signal,"Specific visual attraction to color, finish, shape, texture or personalization; generic/promotion-like examples are weaker than self-reported choice. Q165 has possible promotional language.",False
Q400,ttc:7651150638949466900,tt:7645168876275354900,68,https://www.tiktok.com/@elaandearth/video/7645168876275354900,True,C14,gift_evidence;selected_anchor,"Gift intent, recipient reaction or giver report. Preserve negative outcomes and functional limitations; not all are gift-giver statements.",True
Q401,ttc:7650085265365680914,tt:7645168876275354900,68,https://www.tiktok.com/@elaandearth/video/7645168876275354900,True,C10,support;selected_anchor,"Work, study or training requirements linked to style or an attractive carrying option. Product capability must be checked separately.",True
Q402,ttc:7646304880441312007,tt:7645168876275354900,68,https://www.tiktok.com/@elaandearth/video/7645168876275354900,True,C05;C06,limited_social_reward,"Reports another person admiring the bag; category social-response evidence, not a promised Velantra outcome.",False
Q403,ttc:7652752408042078996,tt:7645168876275354900,68,https://www.tiktok.com/@elaandearth/video/7645168876275354900,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q404,ttc:7676411656125563664,tt:7645168876275354900,68,https://www.tiktok.com/@elaandearth/video/7645168876275354900,True,,exclude,Explicit PR-list request; possible creator/commercial motive rather than independent purchase evidence.,False
Q405,ttc:7665288163430171400,tt:7645168876275354900,68,https://www.tiktok.com/@elaandearth/video/7645168876275354900,True,C08;C10,support;selected_anchor,"Work, study or training requirements linked to style or an attractive carrying option. Product capability must be checked separately.",True
Q406,ttc:7658030794041688862,tt:7649444253394947342,69,https://www.tiktok.com/@bryannawozniak/video/7649444253394947342,True,C19,limited_association;selected_anchor,Named character/celebrity style association without explicit imitation purchase. Both Blair comments share a parent post.,True
Q407,ttc:7650683727232074510,tt:7649444253394947342,69,https://www.tiktok.com/@bryannawozniak/video/7649444253394947342,True,C12,destination_context,Price or shop context in Florence; not sufficient alone for a memory-driven buyer persona.,False
Q408,ttc:7657183201258341150,tt:7649444253394947342,69,https://www.tiktok.com/@bryannawozniak/video/7649444253394947342,True,C12,destination_context,Price or shop context in Florence; not sufficient alone for a memory-driven buyer persona.,False
Q409,ttc:7650217557282177823,tt:7649444253394947342,69,https://www.tiktok.com/@bryannawozniak/video/7649444253394947342,True,C06,support_or_style_signal,"Specific visual attraction to color, finish, shape, texture or personalization; generic/promotion-like examples are weaker than self-reported choice. Q165 has possible promotional language.",False
Q410,ttc:7649590969629016862,tt:7649444253394947342,69,https://www.tiktok.com/@bryannawozniak/video/7649444253394947342,True,C12,destination_context,Price or shop context in Florence; not sufficient alone for a memory-driven buyer persona.,False
Q411,ttc:7650722418013127438,tt:7649444253394947342,69,https://www.tiktok.com/@bryannawozniak/video/7649444253394947342,True,C12,support;selected_anchor,"Travel purchase, memory, place-of-making preference or attraction to the shopping experience; transfer to an online Velantra purchase is uncertain.",True
Q412,ttc:7650154158612644639,tt:7649444253394947342,69,https://www.tiktok.com/@bryannawozniak/video/7649444253394947342,True,C12,destination_context,Price or shop context in Florence; not sufficient alone for a memory-driven buyer persona.,False
Q413,ttc:7656217045130969886,tt:7649444253394947342,69,https://www.tiktok.com/@bryannawozniak/video/7649444253394947342,True,C12,destination_context,Price or shop context in Florence; not sufficient alone for a memory-driven buyer persona.,False
Q414,ttc:7668692694722364182,tt:7649444253394947342,69,https://www.tiktok.com/@bryannawozniak/video/7649444253394947342,True,,exclude,Seller or brand promotion; not independent consumer evidence.,False
Q415,igc:17870247158812316,ig:CpK_T9GqZ3b,70,https://www.instagram.com/p/CpK_T9GqZ3b/c/17870247158812316,True,C02,support,"Explicit budget pressure, price/access question or response to inaccessible luxury; not evidence of income or willingness to switch to Velantra.",False
Q416,igc:17976604178032371,ig:CpK_T9GqZ3b,70,https://www.instagram.com/p/CpK_T9GqZ3b/c/17976604178032371,True,C05;C06,style_filter,"Specific shape, color, logo, practicality or taste evaluation; useful style boundary, not a demographic or evidence of creator agreement.",False
Q417,igc:17882986721804889,ig:CpK_T9GqZ3b,70,https://www.instagram.com/p/CpK_T9GqZ3b/c/17882986721804889,True,C10,limited_requirement,Exaggerated humorous self-description about carrying many things; real packing capacity cannot be inferred.,False
Q418,igc:18049592774493749,ig:CpK_T9GqZ3b,70,https://www.instagram.com/p/CpK_T9GqZ3b/c/18049592774493749,True,,design_suggestion,Asks a designer to reinterpret shopping bags; suggestion rather than an established cohort.,False
Q419,igc:18056472913391649,ig:CpK_T9GqZ3b,70,https://www.instagram.com/p/CpK_T9GqZ3b/c/18056472913391649,True,,exclude,"Video count, appearance or sarcastic content reaction unrelated to a clear handbag choice.",False
Q420,igc:18094981036794301,ig:CpK_T9GqZ3b,70,https://www.instagram.com/p/CpK_T9GqZ3b/c/18094981036794301,True,,exclude,"Video count, appearance or sarcastic content reaction unrelated to a clear handbag choice.",False
Q421,igc:18210822184209673,ig:CpK_T9GqZ3b,70,https://www.instagram.com/p/CpK_T9GqZ3b/c/18210822184209673,True,,exclude,Seller or brand promotion; not independent consumer evidence.,False
Q422,igc:17858962184875253,ig:CpK_T9GqZ3b,70,https://www.instagram.com/p/CpK_T9GqZ3b/c/17858962184875253,True,,exclude,"Video count, appearance or sarcastic content reaction unrelated to a clear handbag choice.",False
Q423,igc:18276029770114483,ig:CpK_T9GqZ3b,70,https://www.instagram.com/p/CpK_T9GqZ3b/c/18276029770114483,True,C02,resale_value_context,"Seeking designer value, resale or transaction information; some want the original label. Replica/factory allegations are not facts or proof of switching intent.",False
Q424,igc:17982439688889349,ig:Dbdnok1ttWG,71,https://www.instagram.com/p/Dbdnok1ttWG/c/17982439688889349,True,,judgment_reaction,"Humor, ratings, disagreement or repeated creator wording. Some approval exists, but buying to gain male approval is not demonstrated.",False
Q425,igc:17986057998053297,ig:Dbdnok1ttWG,71,https://www.instagram.com/p/Dbdnok1ttWG/c/17986057998053297,True,,judgment_reaction,"Humor, ratings, disagreement or repeated creator wording. Some approval exists, but buying to gain male approval is not demonstrated.",False
Q426,igc:18411654910156271,ig:Dbdnok1ttWG,71,https://www.instagram.com/p/Dbdnok1ttWG/c/18411654910156271,True,,judgment_reaction,"Humor, ratings, disagreement or repeated creator wording. Some approval exists, but buying to gain male approval is not demonstrated.",False
Q427,igc:17876200446626656,ig:Dbdnok1ttWG,71,https://www.instagram.com/p/Dbdnok1ttWG/c/17876200446626656,True,,judgment_reaction,"Humor, ratings, disagreement or repeated creator wording. Some approval exists, but buying to gain male approval is not demonstrated.",False
Q428,igc:18109151405027361,ig:Dbdnok1ttWG,71,https://www.instagram.com/p/Dbdnok1ttWG/c/18109151405027361,True,,judgment_reaction,"Humor, ratings, disagreement or repeated creator wording. Some approval exists, but buying to gain male approval is not demonstrated.",False
Q429,igc:17906498034518376,ig:Dbdnok1ttWG,71,https://www.instagram.com/p/Dbdnok1ttWG/c/17906498034518376,True,,judgment_reaction,"Humor, ratings, disagreement or repeated creator wording. Some approval exists, but buying to gain male approval is not demonstrated.",False
Q430,igc:18463145827141958,ig:Dbdnok1ttWG,71,https://www.instagram.com/p/Dbdnok1ttWG/c/18463145827141958,True,C01;C04,boundary,Describes quiet-luxury distinctiveness as performative; low-logo styling does not guarantee positive reception.,False
Q431,igc:17897787807571484,ig:Dbdnok1ttWG,71,https://www.instagram.com/p/Dbdnok1ttWG/c/17897787807571484,True,C05;C06,style_filter,"Specific shape, color, logo, practicality or taste evaluation; useful style boundary, not a demographic or evidence of creator agreement.",False
Q432,igc:18017077796944862,ig:Dbdnok1ttWG,71,https://www.instagram.com/p/Dbdnok1ttWG/c/18017077796944862,True,C13,support,Defends a personally liked bag or freedom of choice against fashion rules; do not treat as agreement with the source creator.,False
Q433,igc:17852029089333365,ig:DEzlTFitiVD,72,https://www.instagram.com/p/DEzlTFitiVD/c/17852029089333365,True,,seller_history,Recalls the creator selling unique bags; not clean consumer evidence for a new buyer persona.,False
Q434,igc:18056153177506974,ig:DEzlTFitiVD,72,https://www.instagram.com/p/DEzlTFitiVD/c/18056153177506974,True,,transaction_only,"Product link, size, identity, shipping or purchase question; does not establish a new persona.",False
Q435,igc:18021348311643562,ig:DEzlTFitiVD,72,https://www.instagram.com/p/DEzlTFitiVD/c/18021348311643562,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q436,igc:18266124475248129,ig:DEzlTFitiVD,72,https://www.instagram.com/p/DEzlTFitiVD/c/18266124475248129,True,C17,support;selected_anchor,"Collection ownership, pleasure, an additional purchase or distinct occasion/style roles. Buying for use and buying for financial investment are different.",True
Q437,igc:18058395958939836,ig:DEzlTFitiVD,72,https://www.instagram.com/p/DEzlTFitiVD/c/18058395958939836,True,,seller_history,Recalls the creator selling unique bags; not clean consumer evidence for a new buyer persona.,False
Q438,igc:17943723446937395,ig:DEzlTFitiVD,72,https://www.instagram.com/p/DEzlTFitiVD/c/17943723446937395,True,,transaction_only,"Product link, size, identity, shipping or purchase question; does not establish a new persona.",False
Q439,igc:18486062563059134,ig:DEzlTFitiVD,72,https://www.instagram.com/p/DEzlTFitiVD/c/18486062563059134,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q440,igc:18055040945004729,ig:DEzlTFitiVD,72,https://www.instagram.com/p/DEzlTFitiVD/c/18055040945004729,True,C06,support_or_style_signal,"Specific visual attraction to color, finish, shape, texture or personalization; generic/promotion-like examples are weaker than self-reported choice. Q165 has possible promotional language.",False
Q441,igc:18030864719613611,ig:DEzlTFitiVD,72,https://www.instagram.com/p/DEzlTFitiVD/c/18030864719613611,True,,exclude,"Creator appearance or video-production praise, not a bag motivation.",False
Q442,igc:18113274508937967,ig:DakxW-YMug9,73,https://www.instagram.com/p/DakxW-YMug9/c/18113274508937967,True,C16,support,"Explicit animal-material avoidance or preference for vegan alternatives; product eligibility requires full composition, not appearance.",False
Q443,igc:18094585436570848,ig:DakxW-YMug9,73,https://www.instagram.com/p/DakxW-YMug9/c/18094585436570848,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q444,igc:17887691628417804,ig:DakxW-YMug9,73,https://www.instagram.com/p/DakxW-YMug9/c/17887691628417804,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q445,igc:17891024592578413,ig:DakxW-YMug9,73,https://www.instagram.com/p/DakxW-YMug9/c/17891024592578413,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q446,igc:18029809403835794,ig:DakxW-YMug9,73,https://www.instagram.com/p/DakxW-YMug9/c/18029809403835794,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q447,igc:17939868636272815,ig:DakxW-YMug9,73,https://www.instagram.com/p/DakxW-YMug9/c/17939868636272815,True,C06,support_or_style_signal;selected_anchor,"Specific visual attraction to color, finish, shape, texture or personalization; generic/promotion-like examples are weaker than self-reported choice. Q165 has possible promotional language.",True
Q448,igc:18123054169772414,ig:DakxW-YMug9,73,https://www.instagram.com/p/DakxW-YMug9/c/18123054169772414,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q449,igc:18113966278727431,ig:DakxW-YMug9,73,https://www.instagram.com/p/DakxW-YMug9/c/18113966278727431,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q450,igc:17861464692661160,ig:DakxW-YMug9,73,https://www.instagram.com/p/DakxW-YMug9/c/17861464692661160,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q451,ttc:7617141513319383839,tt:7616492357252287757,74,https://www.tiktok.com/@native.handbags/video/7616492357252287757,True,,boundary,Challenges a handmade-versus-luxury premise; no manufacturing claims are verified by this comment.,False
Q452,ttc:7616750338573665037,tt:7616492357252287757,74,https://www.tiktok.com/@native.handbags/video/7616492357252287757,True,C02,support,"Explicit budget pressure, price/access question or response to inaccessible luxury; not evidence of income or willingness to switch to Velantra.",False
Q453,ttc:7616747412253934349,tt:7616492357252287757,74,https://www.tiktok.com/@native.handbags/video/7616492357252287757,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q454,ttc:7616510753633960718,tt:7616492357252287757,74,https://www.tiktok.com/@native.handbags/video/7616492357252287757,True,C05;C06,style_filter,"Specific shape, color, logo, practicality or taste evaluation; useful style boundary, not a demographic or evidence of creator agreement.",False
Q455,ttc:7616960636526822162,tt:7616492357252287757,74,https://www.tiktok.com/@native.handbags/video/7616492357252287757,True,C03,qualified_value_context,Designer-overrated opinion or agreement under a small-maker post; no personal designer-exit history established.,False
Q456,ttc:7616682774452142878,tt:7616492357252287757,74,https://www.tiktok.com/@native.handbags/video/7616492357252287757,True,C03,qualified_value_context,Designer-overrated opinion or agreement under a small-maker post; no personal designer-exit history established.,False
Q457,ttc:7616520097201439501,tt:7616492357252287757,74,https://www.tiktok.com/@native.handbags/video/7616492357252287757,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q458,ttc:7617539668514538271,tt:7616492357252287757,74,https://www.tiktok.com/@native.handbags/video/7616492357252287757,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q459,ttc:7616754348299879198,tt:7616492357252287757,74,https://www.tiktok.com/@native.handbags/video/7616492357252287757,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q460,ttc:7678535417193513741,tt:7676645924118007070,75,https://www.tiktok.com/@britt.rae2/video/7676645924118007070,True,C09,support_or_requirement,"Material, construction, surface-care or durability evaluation. Alleged quality failures are unverified and concern the referenced category product.",False
Q461,ttc:7677328283286045454,tt:7676645924118007070,75,https://www.tiktok.com/@britt.rae2/video/7676645924118007070,True,C02,support,"Explicit budget pressure, price/access question or response to inaccessible luxury; not evidence of income or willingness to switch to Velantra.",False
Q462,ttc:7679423261076259614,tt:7676645924118007070,75,https://www.tiktok.com/@britt.rae2/video/7676645924118007070,True,C14,gift_evidence;selected_anchor,"Gift intent, recipient reaction or giver report. Preserve negative outcomes and functional limitations; not all are gift-giver statements.",True
Q463,ttc:7677053792344408863,tt:7676645924118007070,75,https://www.tiktok.com/@britt.rae2/video/7676645924118007070,True,,decision_condition,"Stock, delivery, policy, checkout, website or shipping issue; no persona assigned merely from the complaint/request.",False
Q464,ttc:7680000733781459743,tt:7676645924118007070,75,https://www.tiktok.com/@britt.rae2/video/7676645924118007070,True,,transaction_only,"Product link, size, identity, shipping or purchase question; does not establish a new persona.",False
Q465,ttc:7677060208607429406,tt:7676645924118007070,75,https://www.tiktok.com/@britt.rae2/video/7676645924118007070,True,,transaction_only,"Product link, size, identity, shipping or purchase question; does not establish a new persona.",False
Q466,ttc:7676900110903247629,tt:7676645924118007070,75,https://www.tiktok.com/@britt.rae2/video/7676645924118007070,True,,transaction_only,"Product link, size, identity, shipping or purchase question; does not establish a new persona.",False
Q467,ttc:7680818999677043486,tt:7676645924118007070,75,https://www.tiktok.com/@britt.rae2/video/7676645924118007070,True,,transaction_only,"Product link, size, identity, shipping or purchase question; does not establish a new persona.",False
Q468,ttc:7676970219587748621,tt:7676645924118007070,75,https://www.tiktok.com/@britt.rae2/video/7676645924118007070,True,,decision_condition,"Stock, delivery, policy, checkout, website or shipping issue; no persona assigned merely from the complaint/request.",False
Q469,igc:17894554371467390,ig:DX93093O4y2,76,https://www.instagram.com/p/DX93093O4y2/c/17894554371467390,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q470,igc:18405761971153637,ig:DX93093O4y2,76,https://www.instagram.com/p/DX93093O4y2/c/18405761971153637,True,,limited_or_transaction_signal,"Product admiration, recommendation, ownership, wish or transaction interest without enough independent motive to create another cohort; consult full context before use. Some could support an existing card secondarily.",False
Q471,igc:17987345060843060,ig:DX93093O4y2,76,https://www.instagram.com/p/DX93093O4y2/c/17987345060843060,True,C17,support,"Collection ownership, pleasure, an additional purchase or distinct occasion/style roles. Buying for use and buying for financial investment are different.",False
